signal_utc,canonical_side,opportunity_id,raw_side,event_id,schedule_class
2023-01-02 11:00:00+00:00,,,1.0,RAW|2023-01-02|2023-01-02T11:00:00Z|1,raw_only
2023-01-03 08:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-03T08:45:00+00:00|-1,-1.0,RAW|2023-01-03|2023-01-03T08:30:00Z|-1,common_intersection
2023-01-04 12:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-04T12:15:00+00:00|1,1.0,RAW|2023-01-04|2023-01-04T12:00:00Z|1,common_intersection
2023-01-05 08:45:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-05T09:00:00+00:00|-1,-1.0,RAW|2023-01-05|2023-01-05T08:45:00Z|-1,common_intersection
2023-01-06 08:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-06T08:15:00+00:00|-1,-1.0,RAW|2023-01-06|2023-01-06T08:00:00Z|-1,common_intersection
2023-01-06 13:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-06T14:00:00+00:00|1,1.0,RAW|2023-01-06|2023-01-06T13:45:00Z|1,common_intersection
2023-01-09 08:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-09T08:45:00+00:00|-1,-1.0,RAW|2023-01-09|2023-01-09T08:30:00Z|-1,common_intersection
2023-01-10 07:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-10T07:30:00+00:00|-1,-1.0,RAW|2023-01-10|2023-01-10T07:15:00Z|-1,common_intersection
2023-01-11 08:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-11T08:45:00+00:00|-1,-1.0,RAW|2023-01-11|2023-01-11T08:30:00Z|-1,common_intersection
2023-01-13 09:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-13T09:30:00+00:00|1,1.0,RAW|2023-01-13|2023-01-13T09:15:00Z|1,common_intersection
2023-01-16 11:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-16T11:30:00+00:00|-1,-1.0,RAW|2023-01-16|2023-01-16T11:15:00Z|-1,common_intersection
2023-01-17 14:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-17T14:30:00+00:00|1,1.0,RAW|2023-01-17|2023-01-17T14:15:00Z|1,common_intersection
2023-01-18 13:30:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-18T13:45:00+00:00|1,1.0,RAW|2023-01-18|2023-01-18T13:30:00Z|1,common_intersection
2023-01-19 11:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-19T11:45:00+00:00|-1,,,canonical_only
2023-01-19 11:45:00+00:00,,,-1.0,RAW|2023-01-19|2023-01-19T11:45:00Z|-1,raw_only
2023-01-23 07:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-23T07:45:00+00:00|-1,-1.0,RAW|2023-01-23|2023-01-23T07:30:00Z|-1,common_intersection
2023-01-24 07:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-24T07:15:00+00:00|1,1.0,RAW|2023-01-24|2023-01-24T07:00:00Z|1,common_intersection
2023-01-24 15:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-24T15:15:00+00:00|-1,-1.0,RAW|2023-01-24|2023-01-24T15:00:00Z|-1,common_intersection
2023-01-25 09:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-25T09:15:00+00:00|1,1.0,RAW|2023-01-25|2023-01-25T09:00:00Z|1,common_intersection
2023-01-26 07:45:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-26T08:00:00+00:00|-1,-1.0,RAW|2023-01-26|2023-01-26T07:45:00Z|-1,common_intersection
2023-01-27 07:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-27T07:15:00+00:00|-1,-1.0,RAW|2023-01-27|2023-01-27T07:00:00Z|-1,common_intersection
2023-01-30 14:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-30T14:30:00+00:00|-1,-1.0,RAW|2023-01-30|2023-01-30T14:15:00Z|-1,common_intersection
2023-01-31 07:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-01-31T08:00:00+00:00|1,1.0,RAW|2023-01-31|2023-01-31T07:45:00Z|1,common_intersection
2023-02-01 07:45:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-01T08:00:00+00:00|-1,-1.0,RAW|2023-02-01|2023-02-01T07:45:00Z|-1,common_intersection
2023-02-02 08:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-02T08:45:00+00:00|-1,-1.0,RAW|2023-02-02|2023-02-02T08:30:00Z|-1,common_intersection
2023-02-02 13:30:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-02T13:45:00+00:00|1,1.0,RAW|2023-02-02|2023-02-02T13:30:00Z|1,common_intersection
2023-02-03 10:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-03T11:00:00+00:00|1,1.0,RAW|2023-02-03|2023-02-03T10:45:00Z|1,common_intersection
2023-02-07 07:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-07T07:15:00+00:00|1,1.0,RAW|2023-02-07|2023-02-07T07:00:00Z|1,common_intersection
2023-02-08 09:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-08T09:30:00+00:00|1,1.0,RAW|2023-02-08|2023-02-08T09:15:00Z|1,common_intersection
2023-02-08 14:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-08T14:45:00+00:00|-1,-1.0,RAW|2023-02-08|2023-02-08T14:30:00Z|-1,common_intersection
2023-02-09 10:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-09T10:30:00+00:00|1,1.0,RAW|2023-02-09|2023-02-09T10:15:00Z|1,common_intersection
2023-02-10 16:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-10T16:30:00+00:00|1,1.0,RAW|2023-02-10|2023-02-10T16:15:00Z|1,common_intersection
2023-02-14 13:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-14T13:45:00+00:00|-1,,,canonical_only
2023-02-14 13:45:00+00:00,,,-1.0,RAW|2023-02-14|2023-02-14T13:45:00Z|-1,raw_only
2023-02-15 07:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-15T07:15:00+00:00|-1,-1.0,RAW|2023-02-15|2023-02-15T07:00:00Z|-1,common_intersection
2023-02-16 08:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-16T08:30:00+00:00|1,1.0,RAW|2023-02-16|2023-02-16T08:15:00Z|1,common_intersection
2023-02-16 13:30:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-16T13:45:00+00:00|-1,-1.0,RAW|2023-02-16|2023-02-16T13:30:00Z|-1,common_intersection
2023-02-17 07:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-17T07:30:00+00:00|-1,-1.0,RAW|2023-02-17|2023-02-17T07:15:00Z|-1,common_intersection
2023-02-20 13:30:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-20T13:45:00+00:00|1,1.0,RAW|2023-02-20|2023-02-20T13:30:00Z|1,common_intersection
2023-02-22 12:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-22T12:30:00+00:00|1,,,canonical_only
2023-02-22 13:15:00+00:00,,,1.0,RAW|2023-02-22|2023-02-22T13:15:00Z|1,raw_only
2023-02-23 11:30:00+00:00,,,-1.0,RAW|2023-02-23|2023-02-23T11:30:00Z|-1,raw_only
2023-02-23 11:45:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-23T12:00:00+00:00|-1,,,canonical_only
2023-02-23 15:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-23T15:30:00+00:00|1,1.0,RAW|2023-02-23|2023-02-23T15:15:00Z|1,common_intersection
2023-02-24 08:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-24T08:15:00+00:00|-1,-1.0,RAW|2023-02-24|2023-02-24T08:00:00Z|-1,common_intersection
2023-02-27 08:00:00+00:00,,,1.0,RAW|2023-02-27|2023-02-27T08:00:00Z|1,raw_only
2023-02-27 13:30:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-27T13:45:00+00:00|1,,,canonical_only
2023-02-28 15:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-02-28T15:15:00+00:00|-1,,,canonical_only
2023-02-28 15:15:00+00:00,,,-1.0,RAW|2023-02-28|2023-02-28T15:15:00Z|-1,raw_only
2023-02-28 19:45:00+00:00,,,1.0,RAW|2023-02-28|2023-02-28T19:45:00Z|1,raw_only
2023-03-01 15:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-01T15:15:00+00:00|1,1.0,RAW|2023-03-01|2023-03-01T15:00:00Z|1,common_intersection
2023-03-02 08:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-02T08:15:00+00:00|-1,-1.0,RAW|2023-03-02|2023-03-02T08:00:00Z|-1,common_intersection
2023-03-03 08:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-03T09:00:00+00:00|1,1.0,RAW|2023-03-03|2023-03-03T08:45:00Z|1,common_intersection
2023-03-06 10:00:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-06T10:15:00+00:00|-1,-1.0,RAW|2023-03-06|2023-03-06T10:00:00Z|-1,common_intersection
2023-03-07 09:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-07T10:00:00+00:00|1,1.0,RAW|2023-03-07|2023-03-07T09:45:00Z|1,common_intersection
2023-03-07 13:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-07T13:30:00+00:00|-1,-1.0,RAW|2023-03-07|2023-03-07T13:15:00Z|-1,common_intersection
2023-03-08 11:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-08T12:00:00+00:00|1,1.0,RAW|2023-03-08|2023-03-08T11:45:00Z|1,common_intersection
2023-03-09 07:15:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-09T07:30:00+00:00|1,1.0,RAW|2023-03-09|2023-03-09T07:15:00Z|1,common_intersection
2023-03-10 10:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-10T10:30:00+00:00|-1,-1.0,RAW|2023-03-10|2023-03-10T10:15:00Z|-1,common_intersection
2023-03-13 10:00:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-13T10:15:00+00:00|1,,,canonical_only
2023-03-13 11:00:00+00:00,,,1.0,RAW|2023-03-13|2023-03-13T11:00:00Z|1,raw_only
2023-03-14 09:45:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-14T10:00:00+00:00|-1,,,canonical_only
2023-03-14 10:45:00+00:00,,,-1.0,RAW|2023-03-14|2023-03-14T10:45:00Z|-1,raw_only
2023-03-15 07:15:00+00:00,-1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-15T07:30:00+00:00|-1,,,canonical_only
2023-03-15 08:45:00+00:00,,,-1.0,RAW|2023-03-15|2023-03-15T08:45:00Z|-1,raw_only
2023-03-16 13:45:00+00:00,1.0,2023H1|F_ASIAN_RANGE_SWEEP|2023-03-16T14:00:00+00:00|1,,,canonical_only
