opportunity_id,fold,date,side,side_label,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high,asian_low,asian_bar_count,signal_open,signal_high,signal_low,signal_close,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-25T09:15:00+00:00|1,2023H1,2023-01-25,1,LONG,asian_low,2023-01-25 09:00:00+00:00,2023-01-25 09:15:00+00:00,2023-01-25 12:15:00+00:00,1648,1649,1661,130.583,130.104,28,130.242,130.279,130.076,130.107,130.107,129.794,-31.799999999998818,-317.9999999999882
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-26T08:00:00+00:00|-1,2023H1,2023-01-26,-1,SHORT,asian_high,2023-01-26 07:45:00+00:00,2023-01-26 08:00:00+00:00,2023-01-26 11:00:00+00:00,1739,1740,1752,129.586,129.022,28,129.586,129.589,129.452,129.476,129.481,129.68,-20.400000000001228,-204.00000000001228
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-27T07:15:00+00:00|-1,2023H1,2023-01-27,-1,SHORT,asian_high,2023-01-27 07:00:00+00:00,2023-01-27 07:15:00+00:00,2023-01-27 10:15:00+00:00,1832,1833,1845,130.263,129.495,28,130.189,130.272,130.074,130.108,130.108,129.807,29.600000000001614,296.00000000001614
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-30T14:30:00+00:00|-1,2023H1,2023-01-30,-1,SHORT,asian_high,2023-01-30 14:15:00+00:00,2023-01-30 14:30:00+00:00,2023-01-30 17:30:00+00:00,1957,1958,1970,130.288,129.2,28,130.145,130.343,130.125,130.23,130.232,130.357,-13.0,-130.0
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-31T08:00:00+00:00|1,2023H1,2023-01-31,1,LONG,asian_low,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,2023-01-31 11:00:00+00:00,2027,2028,2040,130.503,130.061,28,130.247,130.247,130.042,130.148,130.149,130.392,23.7999999999995,237.999999999995
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-01T08:00:00+00:00|-1,2023H1,2023-02-01,-1,SHORT,asian_high,2023-02-01 07:45:00+00:00,2023-02-01 08:00:00+00:00,2023-02-01 11:00:00+00:00,2123,2124,2136,130.326,129.857,28,130.381,130.392,130.143,130.172,130.171,129.823,34.29999999999848,342.99999999998477
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-02T08:45:00+00:00|-1,2023H1,2023-02-02,-1,SHORT,asian_high,2023-02-02 08:30:00+00:00,2023-02-02 08:45:00+00:00,2023-02-02 11:45:00+00:00,2222,2223,2235,128.788,128.172,28,128.695,128.857,128.673,128.784,128.784,128.787,-0.8000000000014325,-8.000000000014325
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-02T13:45:00+00:00|1,2023H1,2023-02-02,1,LONG,asian_low,2023-02-02 13:30:00+00:00,2023-02-02 13:45:00+00:00,2023-02-02 16:45:00+00:00,2242,2243,2255,128.788,128.172,28,128.228,128.285,128.08,128.269,128.269,128.528,25.399999999998613,253.99999999998613
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-03T11:00:00+00:00|1,2023H1,2023-02-03,1,LONG,asian_low,2023-02-03 10:45:00+00:00,2023-02-03 11:00:00+00:00,2023-02-03 14:00:00+00:00,2327,2328,2340,128.823,128.446,28,128.462,128.484,128.425,128.471,128.47,129.947,147.2000000000004,1472.0000000000039
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-07T07:15:00+00:00|1,2023H1,2023-02-07,1,LONG,asian_low,2023-02-07 07:00:00+00:00,2023-02-07 07:15:00+00:00,2023-02-07 10:15:00+00:00,2504,2505,2517,132.626,132.028,28,132.101,132.185,131.991,132.185,132.186,131.854,-33.69999999999936,-336.99999999999363
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-08T09:30:00+00:00|1,2023H1,2023-02-08,1,LONG,asian_low,2023-02-08 09:15:00+00:00,2023-02-08 09:30:00+00:00,2023-02-08 12:30:00+00:00,2609,2610,2622,131.381,130.722,28,130.609,130.777,130.605,130.777,130.776,130.789,0.7999999999976808,7.999999999976808
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-08T14:45:00+00:00|-1,2023H1,2023-02-08,-1,SHORT,asian_high,2023-02-08 14:30:00+00:00,2023-02-08 14:45:00+00:00,2023-02-08 17:45:00+00:00,2630,2631,2643,131.381,130.722,28,131.237,131.42,131.229,131.283,131.281,131.263,1.3000000000000682,13.000000000000682
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-09T10:30:00+00:00|1,2023H1,2023-02-09,1,LONG,asian_low,2023-02-09 10:15:00+00:00,2023-02-09 10:30:00+00:00,2023-02-09 13:30:00+00:00,2709,2710,2722,131.828,130.766,28,130.863,130.892,130.743,130.789,130.79,130.761,-3.399999999999636,-33.99999999999636
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-10T16:30:00+00:00|1,2023H1,2023-02-10,1,LONG,asian_low,2023-02-10 16:15:00+00:00,2023-02-10 16:30:00+00:00,2023-02-10 19:30:00+00:00,2829,2830,2842,131.889,131.431,28,131.416,131.476,131.395,131.442,131.443,131.482,3.3999999999987267,33.99999999998727
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-14T13:45:00+00:00|-1,2023H1,2023-02-14,-1,SHORT,asian_high,2023-02-14 13:30:00+00:00,2023-02-14 13:45:00+00:00,2023-02-14 16:45:00+00:00,3010,3011,3023,132.375,131.786,28,131.992,132.926,131.5,132.335,132.336,133.039,-70.79999999999745,-707.9999999999745
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-15T07:15:00+00:00|-1,2023H1,2023-02-15,-1,SHORT,asian_high,2023-02-15 07:00:00+00:00,2023-02-15 07:15:00+00:00,2023-02-15 10:15:00+00:00,3080,3081,3093,133.388,132.544,28,133.317,133.44,133.244,133.296,133.298,133.238,5.500000000000227,55.000000000002274
2023H1|F_ASIAN_RANGE_SWEEP|2023-02-16T08:30:00+00:00|1,2023H1,2023-02-16,1,LONG,asian_low,2023-02-16 08:15:00+00:00,2023-02-16 08:30:00+00:00,2023-02-16 11:30:00+00:00,3181,3182,3194,134.165,133.636,28,133.753,133.754,133.605,133.648,133.648,133.897,24.399999999999523,243.99999999999523
