opportunity_id,fold_canonical,date_canonical,side_canonical,side_label_canonical,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high_canonical,asian_low_canonical,asian_bar_count,signal_open_canonical,signal_high_canonical,signal_low_canonical,signal_close_canonical,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy,raw_asian_bar_count,raw_missing_bar_count,raw_asian_high,raw_asian_low,raw_signal_resolved,raw_signal_open,raw_signal_high,raw_signal_low,raw_signal_close,raw_signal_first_tick,raw_signal_last_tick,raw_signal_ticks,raw_signal_side,raw_side_match,execution_resolved,entry_execution_time,exit_execution_time,entry_bid_canonical,entry_ask_canonical,exit_bid_canonical,exit_ask_canonical,entry_spread_pips_canonical,exit_spread_pips,pnl_pips_canonical,pnl_jpy_canonical,mfe_pips_canonical,mae_pips_canonical,time_to_mfe_seconds_canonical,time_to_mae_seconds_canonical,holding_seconds,accepted_missing_bar_count,range_size_pips,sweep_depth_pips,close_back_inside_depth_pips,signal_body_pips,signal_wick_pips,decision_time_canonical,exit_boundary_canonical,candidate_id,data_quality_flags,baseline_daily_pl_jpy,baseline_drawdown_state_jpy,concurrent_exposure_count,B02_overlap,F05_overlap,same_direction_exposure,opposite_direction_exposure,event_id,date_raw,fold_raw,month,side_raw,side_label_raw,session,signal_bar_start,decision_time_raw,exit_boundary_raw,asian_high_raw,asian_low_raw,asian_range_width_pips,sweep_distance_pips,sweep_distance_range_ratio,signal_open_raw,signal_high_raw,signal_low_raw,signal_close_raw,sweep_timestamp,maximum_overshoot_pips,first_close_back_inside_timestamp,first_executable_reclaim_timestamp,reclaim_speed_seconds,reclaim_retained_seconds,reentry_outside_count,second_sweep_occurrence,entry_time,entry_bid_raw,entry_ask_raw,pre_sweep_return_toward_boundary_15m_pips,pre_sweep_volatility_15m_pips,tick_velocity_60s_ticks_per_second,recent_local_excursion_5m_pips,asian_range_formation_speed_pips_per_hour,asian_boundary_formation_time,asian_boundary_touches,seconds_since_boundary_formation,seconds_from_sweep_to_london_open,entry_spread_pips_raw,exit_time,exit_bid_raw,exit_ask_raw,pnl_pips_raw,pnl_jpy_raw,mfe_pips_raw,mae_pips_raw,time_to_mfe_seconds_raw,time_to_mae_seconds_raw,return_5m_pips,return_15m_pips,return_30m_pips,return_60m_pips,return_120m_pips,return_180m_pips,range_midpoint_reached,opposite_boundary_reached,range_outside_redeparture,tp10_sl20_order,entry_delay_5s_pnl_jpy,entry_delay_10s_pnl_jpy,_merge
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-17T12:15:00+00:00|1,2023H2,2023-07-17,1.0,LONG,asian_low,2023-07-17 12:00:00+00:00,2023-07-17 12:15:00+00:00,2023-07-17 15:15:00+00:00,13457.0,13458.0,13470.0,138.735,138.365,28.0,138.361,138.444,138.308,138.404,138.405,139.105,69.49999999999886,694.9999999999886,28.0,0.0,138.737,138.364,True,138.361,138.446,138.308,138.404,2023-07-17 12:00:00.196000+00:00,2023-07-17 12:14:59.657000+00:00,1472.0,1.0,True,True,2023-07-17 12:15:00.141000+00:00,2023-07-17 15:15:00.097000+00:00,138.405,138.41,139.105,139.111,0.4999999999995452,0.6000000000000227,69.49999999999932,694.9999999999932,99.50000000000044,-7.499999999998863,4949.039,92.503,10799.956,0.0,37.000000000000455,5.700000000001637,3.899999999998727,4.300000000000637,5.299999999999727,2023-07-17 12:15:00+00:00,2023-07-17 15:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1946.0,17560.0,4.0,True,True,2.0,2.0,RAW|2023-07-17|2023-07-17T12:00:00Z|1,2023-07-17,2023H2,2023-07,1.0,LONG,LONDON_NY_OVERLAP,2023-07-17 12:00:00+00:00,2023-07-17 12:15:00+00:00,2023-07-17 15:15:00+00:00,138.737,138.364,37.299999999999045,5.60000000000116,0.1501340482574076,138.361,138.446,138.308,138.404,2023-07-17 12:00:00.196000+00:00,5.60000000000116,2023-07-17 12:15:00+00:00,2023-07-17 12:00:38.879000+00:00,38.683,173.066,3.0,True,2023-07-17 12:15:00.141000+00:00,138.405,138.41,-8.899999999999864,17.900000000000205,1.4833333333333334,7.599999999999341,41.697033231863685,2023-07-17 00:55:54.491000+00:00,1.0,39845.705,-14400.196,0.49999999999954525,2023-07-17 15:15:00.097000+00:00,139.105,139.111,69.49999999999932,694.9999999999932,99.50000000000045,-7.499999999998863,4949.039,92.503,-6.499999999999773,16.200000000000614,45.60000000000173,67.00000000000159,63.700000000000045,,True,True,True,TP_ONLY,697.0000000000027,709.9999999999795,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-18T07:30:00+00:00|1,2023H2,2023-07-18,1.0,LONG,asian_low,2023-07-18 07:15:00+00:00,2023-07-18 07:30:00+00:00,2023-07-18 10:30:00+00:00,13534.0,13535.0,13547.0,138.924,138.296,28.0,138.244,138.353,138.22,138.35,138.35,138.182,-17.300000000000637,-173.00000000000637,28.0,0.0,138.923,138.298,True,138.243,138.353,138.22,138.352,2023-07-18 07:15:00.217000+00:00,2023-07-18 07:29:59.728000+00:00,1773.0,1.0,True,True,2023-07-18 07:30:00.131000+00:00,2023-07-18 10:30:00.268000+00:00,138.353,138.357,138.187,138.189,0.3999999999990677,0.1999999999981128,-16.99999999999875,-169.9999999999875,4.800000000000182,-26.900000000000546,679.52,2987.605,10800.137,0.0,62.80000000000143,7.599999999999341,5.400000000000205,10.599999999999454,2.400000000000091,2023-07-18 07:30:00+00:00,2023-07-18 10:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-961.0,19506.0,1.0,True,False,0.0,1.0,RAW|2023-07-18|2023-07-18T07:15:00Z|1,2023-07-18,2023H2,2023-07,1.0,LONG,LONDON,2023-07-18 07:15:00+00:00,2023-07-18 07:30:00+00:00,2023-07-18 10:30:00+00:00,138.923,138.298,62.5,7.800000000000296,0.12480000000000473,138.243,138.353,138.22,138.352,2023-07-18 07:15:00.217000+00:00,7.800000000000296,2023-07-18 07:30:00+00:00,2023-07-18 07:24:02.187000+00:00,541.97,357.813,0.0,False,2023-07-18 07:30:00.131000+00:00,138.353,138.357,8.29999999999984,11.899999999999977,2.1666666666666665,6.19999999999834,9.372611936583658,2023-07-18 06:56:08.567000+00:00,1.0,1131.65,2699.783,0.39999999999906777,2023-07-18 10:30:00.268000+00:00,138.187,138.189,-16.99999999999875,-169.9999999999875,4.800000000000182,-26.900000000000546,679.52,2987.605,-11.199999999999477,-3.700000000000614,-13.100000000000023,-12.5,-15.000000000000568,-16.99999999999875,False,False,True,SL_ONLY,-170.99999999999227,-167.0000000000016,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-18T14:15:00+00:00|-1,2023H2,2023-07-18,-1.0,SHORT,asian_high,2023-07-18 14:00:00+00:00,2023-07-18 14:15:00+00:00,2023-07-18 17:15:00+00:00,13561.0,13562.0,13574.0,138.924,138.296,28.0,138.692,138.992,138.594,138.786,138.786,139.008,-22.70000000000084,-227.0000000000084,28.0,0.0,138.923,138.298,True,138.686,138.992,138.596,138.786,2023-07-18 14:00:00.024000+00:00,2023-07-18 14:14:59.595000+00:00,5093.0,-1.0,True,True,2023-07-18 14:15:00.523000+00:00,2023-07-18 17:15:02.032000+00:00,138.784,138.792,139.008,139.014,0.8000000000009777,0.6000000000000227,-23.00000000000182,-230.0000000000182,27.50000000000057,-35.40000000000134,2286.683,9921.235,10801.509,0.0,62.80000000000143,6.799999999998363,13.800000000000525,9.399999999999409,20.59999999999889,2023-07-18 14:15:00+00:00,2023-07-18 17:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-961.0,19506.0,2.0,True,True,1.0,1.0,RAW|2023-07-18|2023-07-18T14:00:00Z|-1,2023-07-18,2023H2,2023-07,-1.0,SHORT,LONDON_NY_OVERLAP,2023-07-18 14:00:00+00:00,2023-07-18 14:15:00+00:00,2023-07-18 17:15:00+00:00,138.923,138.298,62.5,6.89999999999884,0.11039999999998144,138.686,138.992,138.596,138.786,2023-07-18 14:07:02.352000+00:00,6.89999999999884,2023-07-18 14:15:00+00:00,2023-07-18 14:07:02.405000+00:00,0.053,0.827,11.0,True,2023-07-18 14:15:00.523000+00:00,138.784,138.792,11.7999999999995,36.7999999999995,6.166666666666667,32.99999999999841,9.372611936583658,2023-07-18 00:16:02.452000+00:00,1.0,49859.9,-22022.352,0.8000000000009777,2023-07-18 17:15:02.032000+00:00,139.008,139.014,-23.00000000000182,-230.0000000000182,27.50000000000057,-35.40000000000134,2286.683,9921.235,5.799999999999272,6.499999999999773,11.7999999999995,11.499999999998067,-9.499999999999886,-23.00000000000182,True,False,True,TP_FIRST,-229.00000000001342,-225.9999999999991,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-19T12:15:00+00:00|-1,2023H2,2023-07-19,-1.0,SHORT,asian_high,2023-07-19 12:00:00+00:00,2023-07-19 12:15:00+00:00,2023-07-19 15:15:00+00:00,13649.0,13650.0,13662.0,139.679,138.849,28.0,139.797,139.811,139.632,139.673,139.673,139.598,6.999999999998863,69.99999999998863,28.0,0.0,139.678,138.848,True,139.794,139.811,139.631,139.674,2023-07-19 12:00:00.383000+00:00,2023-07-19 12:14:59.924000+00:00,2179.0,-1.0,True,True,2023-07-19 12:15:00.026000+00:00,2023-07-19 15:15:00.046000+00:00,139.674,139.68,139.599,139.603,0.6000000000000227,0.4000000000019099,7.099999999999795,70.99999999999795,28.20000000000107,-31.60000000000025,1398.237,7719.458,10800.02,0.0,83.00000000000125,13.2000000000005,0.6000000000000227,12.399999999999524,1.4000000000010004,2023-07-19 12:15:00+00:00,2023-07-19 15:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,524.0,19571.0,4.0,True,True,0.0,4.0,RAW|2023-07-19|2023-07-19T12:00:00Z|-1,2023-07-19,2023H2,2023-07,-1.0,SHORT,LONDON_NY_OVERLAP,2023-07-19 12:00:00+00:00,2023-07-19 12:15:00+00:00,2023-07-19 15:15:00+00:00,139.678,138.848,82.99999999999841,13.300000000000978,0.16024096385543654,139.794,139.811,139.631,139.674,2023-07-19 12:00:00.383000+00:00,13.300000000000978,2023-07-19 12:15:00+00:00,2023-07-19 12:06:12.714000+00:00,372.331,5.766,11.0,True,2023-07-19 12:15:00.026000+00:00,139.674,139.68,-14.900000000000091,15.400000000002478,2.6,11.700000000001864,14.314796948820877,2023-07-19 06:48:20.319000+00:00,1.0,18700.064,-14400.383,0.6000000000000227,2023-07-19 15:15:00.046000+00:00,139.599,139.603,7.099999999999795,70.99999999999795,28.20000000000107,-31.60000000000025,1398.237,7719.458,2.2999999999996135,16.59999999999968,6.000000000000227,16.59999999999968,-26.599999999999113,7.099999999999795,False,False,True,TP_FIRST,67.99999999998363,72.99999999997908,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-20T12:15:00+00:00|-1,2023H2,2023-07-20,-1.0,SHORT,asian_high,2023-07-20 12:00:00+00:00,2023-07-20 12:15:00+00:00,2023-07-20 15:15:00+00:00,13745.0,13746.0,13758.0,139.699,139.107,28.0,139.53,139.716,139.523,139.649,139.649,140.374,-72.99999999999943,-729.9999999999943,28.0,0.0,139.699,139.107,True,139.529,139.716,139.523,139.648,2023-07-20 12:00:00.080000+00:00,2023-07-20 12:14:59.924000+00:00,2594.0,-1.0,True,True,2023-07-20 12:15:00.041000+00:00,2023-07-20 15:15:00.086000+00:00,139.649,139.655,140.373,140.381,0.6000000000000227,0.8000000000009777,-73.19999999999993,-731.9999999999993,1.300000000000523,-74.50000000000045,18.673,10463.404,10800.045,0.0,59.200000000001296,1.6999999999995907,5.000000000001137,11.899999999999975,6.700000000000728,2023-07-20 12:15:00+00:00,2023-07-20 15:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1667.0,19943.0,2.0,True,True,0.0,2.0,RAW|2023-07-20|2023-07-20T12:00:00Z|-1,2023-07-20,2023H2,2023-07,-1.0,SHORT,LONDON_NY_OVERLAP,2023-07-20 12:00:00+00:00,2023-07-20 12:15:00+00:00,2023-07-20 15:15:00+00:00,139.699,139.107,59.200000000001296,1.6999999999995907,0.028716216216208675,139.529,139.716,139.523,139.648,2023-07-20 12:10:17.599000+00:00,1.6999999999995907,2023-07-20 12:15:00+00:00,2023-07-20 12:10:18.482000+00:00,0.883,0.103,16.0,True,2023-07-20 12:15:00.041000+00:00,139.649,139.655,17.40000000000066,21.89999999999941,3.0166666666666666,10.099999999999909,24.63586613125635,2023-07-20 00:02:55.434000+00:00,1.0,43642.165,-15017.599,0.6000000000000227,2023-07-20 15:15:00.086000+00:00,140.373,140.381,-73.19999999999993,-731.9999999999993,1.300000000000523,-74.50000000000045,18.673000000000002,10463.404,-3.100000000000591,-0.899999999998613,-22.59999999999991,-21.100000000001273,-44.20000000000073,-73.19999999999993,False,False,True,SL_ONLY,-737.9999999999995,-747.9999999999905,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-21T07:15:00+00:00|-1,2023H2,2023-07-21,-1.0,SHORT,asian_high,2023-07-21 07:00:00+00:00,2023-07-21 07:15:00+00:00,2023-07-21 10:15:00+00:00,13821.0,13822.0,13834.0,140.324,139.747,28.0,140.264,140.338,140.216,140.252,140.252,141.727,-147.99999999999943,-1479.9999999999943,28.0,0.0,140.324,139.747,True,140.264,140.338,140.215,140.253,2023-07-21 07:00:00.051000+00:00,2023-07-21 07:14:59.413000+00:00,1882.0,-1.0,True,True,2023-07-21 07:15:00.241000+00:00,2023-07-21 10:15:00.017000+00:00,140.254,140.26,141.726,141.731,0.6000000000000227,0.4999999999995452,-147.7000000000004,-1477.000000000004,3.699999999997772,-170.60000000000173,149.374,5687.558,10799.776,0.0,57.69999999999982,1.3999999999981585,7.200000000000273,1.2000000000000457,7.399999999998386,2023-07-21 07:15:00+00:00,2023-07-21 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,1985.0,21610.0,2.0,True,True,0.0,2.0,RAW|2023-07-21|2023-07-21T07:00:00Z|-1,2023-07-21,2023H2,2023-07,-1.0,SHORT,LONDON,2023-07-21 07:00:00+00:00,2023-07-21 07:15:00+00:00,2023-07-21 10:15:00+00:00,140.324,139.747,57.69999999999982,1.3999999999981583,0.024263431542429163,140.264,140.338,140.215,140.253,2023-07-21 07:01:09.054000+00:00,1.3999999999981583,2023-07-21 07:15:00+00:00,2023-07-21 07:01:09.158000+00:00,0.104,0.206,4.0,True,2023-07-21 07:15:00.241000+00:00,140.254,140.26,21.599999999997976,21.699999999998454,2.783333333333333,12.599999999997635,10.208665777217215,2023-07-21 05:46:54.189000+00:00,1.0,4454.865,3530.946,0.6000000000000227,2023-07-21 10:15:00.017000+00:00,141.726,141.731,-147.7000000000004,-1477.0000000000039,3.6999999999977717,-170.60000000000173,149.374,5687.558,-0.10000000000047748,-14.000000000001478,-81.70000000000073,-147.5999999999999,-150.0,,False,False,True,SL_ONLY,-1481.9999999999993,-1480.9999999999945,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-24T07:15:00+00:00|1,2023H2,2023-07-24,1.0,LONG,asian_low,2023-07-24 07:00:00+00:00,2023-07-24 07:15:00+00:00,2023-07-24 10:15:00+00:00,13917.0,13918.0,13930.0,141.81,141.339,28.0,141.479,141.519,141.313,141.483,141.483,141.215,-27.300000000000068,-273.0000000000007,28.0,0.0,141.811,141.341,True,141.483,141.518,141.31,141.483,2023-07-24 07:00:00.765000+00:00,2023-07-24 07:14:59.767000+00:00,2478.0,1.0,True,True,2023-07-24 07:15:00.090000+00:00,2023-07-24 10:15:00.040000+00:00,141.48,141.481,141.214,141.219,0.1000000000004774,0.4999999999995452,-26.69999999999959,-266.9999999999959,10.200000000000388,-30.89999999999975,4056.561,6645.538,10799.95,0.0,47.10000000000037,2.600000000001046,14.400000000000546,0.3999999999990677,16.600000000002524,2023-07-24 07:15:00+00:00,2023-07-24 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1128.0,19625.0,1.0,True,False,0.0,1.0,RAW|2023-07-24|2023-07-24T07:00:00Z|1,2023-07-24,2023H2,2023-07,1.0,LONG,LONDON,2023-07-24 07:00:00+00:00,2023-07-24 07:15:00+00:00,2023-07-24 10:15:00+00:00,141.811,141.341,46.999999999999886,3.100000000000591,0.06595744680852338,141.483,141.518,141.31,141.483,2023-07-24 07:01:22.235000+00:00,3.100000000000591,2023-07-24 07:15:00+00:00,2023-07-24 07:01:23.110000+00:00,0.875,222.521,5.0,True,2023-07-24 07:15:00.090000+00:00,141.48,141.481,15.800000000001546,22.100000000000364,5.116666666666666,15.899999999999181,22.244294147923185,2023-07-24 02:07:11.897000+00:00,1.0,17650.338,3517.765,0.10000000000047748,2023-07-24 10:15:00.040000+00:00,141.214,141.219,-26.69999999999959,-266.9999999999959,10.200000000000387,-30.89999999999975,4056.561,6645.538,-18.69999999999834,-11.599999999998545,-10.499999999998977,2.5000000000005684,-9.000000000000341,,True,False,True,SL_FIRST,-152.00000000001523,-176.9999999999925,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-25T11:30:00+00:00|-1,2023H2,2023-07-25,-1.0,SHORT,asian_high,2023-07-25 11:15:00+00:00,2023-07-25 11:30:00+00:00,2023-07-25 14:30:00+00:00,14030.0,14031.0,14043.0,141.618,141.202,28.0,141.547,141.743,141.531,141.601,141.602,141.337,26.00000000000148,260.0000000000148,28.0,0.0,141.621,141.202,True,141.547,141.735,141.531,141.602,2023-07-25 11:15:00.197000+00:00,2023-07-25 11:29:58.834000+00:00,3105.0,-1.0,True,True,2023-07-25 11:30:00.162000+00:00,2023-07-25 14:30:00.236000+00:00,141.603,141.609,141.337,141.344,0.6000000000000227,0.7000000000005002,25.90000000000145,259.0000000000145,40.39999999999964,-2.7999999999991587,5234.208,39.277,10800.074,0.0,41.59999999999968,12.5,1.6999999999995907,5.400000000000205,14.19999999999959,2023-07-25 11:30:00+00:00,2023-07-25 14:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,81.0,20753.0,0.0,False,False,0.0,0.0,RAW|2023-07-25|2023-07-25T11:15:00Z|-1,2023-07-25,2023H2,2023-07,-1.0,SHORT,LONDON,2023-07-25 11:15:00+00:00,2023-07-25 11:30:00+00:00,2023-07-25 14:30:00+00:00,141.621,141.202,41.900000000001114,11.400000000000432,0.2720763723150389,141.547,141.735,141.531,141.602,2023-07-25 11:20:40.694000+00:00,11.400000000000432,2023-07-25 11:30:00+00:00,2023-07-25 11:21:20.518000+00:00,39.824,0.102,36.0,True,2023-07-25 11:30:00.162000+00:00,141.603,141.609,18.000000000000682,19.400000000001683,1.6333333333333333,10.699999999999932,15.73845862018709,2023-07-25 00:21:10.770000+00:00,1.0,39569.924,-12040.694,0.6000000000000227,2023-07-25 14:30:00.236000+00:00,141.337,141.344,25.900000000001455,259.00000000001455,40.399999999999636,-2.7999999999991587,5234.208,39.277,1.300000000000523,12.90000000000191,21.50000000000034,26.300000000000523,5.299999999999727,25.900000000001455,True,True,True,TP_ONLY,258.0000000000098,259.00000000001455,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-26T17:00:00+00:00|1,2023H2,2023-07-26,1.0,LONG,asian_low,2023-07-26 16:45:00+00:00,2023-07-26 17:00:00+00:00,2023-07-26 20:00:00+00:00,14148.0,14149.0,14161.0,141.182,140.603,28.0,140.587,140.65,140.581,140.616,140.616,140.201,-42.000000000002046,-420.00000000002046,28.0,0.0,141.184,140.602,True,140.587,140.649,140.58,140.616,2023-07-26 16:45:00.654000+00:00,2023-07-26 16:59:56.320000+00:00,747.0,1.0,True,True,2023-07-26 17:00:00.432000+00:00,2023-07-26 20:00:00.458000+00:00,140.616,140.622,140.204,140.209,0.6000000000000227,0.4999999999995452,-41.80000000000064,-418.0000000000064,7.299999999997908,-69.90000000000123,5490.487,7229.493,10800.026,0.0,57.89999999999793,2.200000000001978,1.300000000000523,2.9000000000024784,0.6000000000000227,2023-07-26 17:00:00+00:00,2023-07-26 20:00:00+00:00,A_EXACT_EXECUTABLE_12BAR,,991.0,20428.0,3.0,True,True,0.0,3.0,RAW|2023-07-26|2023-07-26T16:45:00Z|1,2023-07-26,2023H2,2023-07,1.0,LONG,NEW_YORK,2023-07-26 16:45:00+00:00,2023-07-26 17:00:00+00:00,2023-07-26 20:00:00+00:00,141.184,140.602,58.19999999999936,2.199999999999136,0.03780068728520893,140.587,140.649,140.58,140.616,2023-07-26 16:45:00.654000+00:00,2.199999999999136,2023-07-26 17:00:00+00:00,2023-07-26 16:46:49.524000+00:00,108.87,790.476,0.0,False,2023-07-26 17:00:00.432000+00:00,140.616,140.622,-7.699999999999818,7.800000000000296,0.8166666666666667,2.5999999999982037,12.611737150016932,2023-07-26 06:30:51.878000+00:00,1.0,36848.776,-31500.654,0.6000000000000227,2023-07-26 20:00:00.458000+00:00,140.204,140.209,-41.80000000000064,-418.00000000000637,7.299999999997908,-69.90000000000123,5490.487,7229.493,0.9999999999990905,6.299999999998818,-3.0000000000001137,-9.600000000000364,-63.80000000000052,-41.80000000000064,False,False,True,SL_ONLY,-423.0000000000018,-419.9999999999875,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-27T17:15:00+00:00|-1,2023H2,2023-07-27,-1.0,SHORT,asian_high,2023-07-27 17:00:00+00:00,2023-07-27 17:15:00+00:00,2023-07-27 20:15:00+00:00,14245.0,14246.0,14258.0,140.482,139.378,28.0,141.084,141.098,139.415,139.755,139.756,139.373,37.80000000000098,378.0000000000098,28.0,0.0,140.483,139.379,True,141.082,141.096,139.421,139.756,2023-07-27 17:00:00.108000+00:00,2023-07-27 17:14:59.857000+00:00,7368.0,-1.0,True,True,2023-07-27 17:15:00.010000+00:00,2023-07-27 20:15:00.172000+00:00,139.757,139.766,139.379,139.382,0.899999999998613,0.3000000000014324,37.5,375.0,98.40000000000089,-26.49999999999864,9125.045,141.885,10800.162,0.0,110.40000000000134,61.60000000000139,72.70000000000039,132.90000000000077,1.4000000000010004,2023-07-27 17:15:00+00:00,2023-07-27 20:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-6631.0,19991.0,5.0,True,True,1.0,4.0,RAW|2023-07-27|2023-07-27T17:00:00Z|-1,2023-07-27,2023H2,2023-07,-1.0,SHORT,NEW_YORK,2023-07-27 17:00:00+00:00,2023-07-27 17:15:00+00:00,2023-07-27 20:15:00+00:00,140.483,139.379,110.40000000000134,61.299999999999955,0.5552536231883987,141.082,141.096,139.421,139.756,2023-07-27 17:00:00.108000+00:00,61.299999999999955,2023-07-27 17:15:00+00:00,2023-07-27 17:04:21.702000+00:00,261.594,638.298,0.0,False,2023-07-27 17:15:00.010000+00:00,139.757,139.766,1.300000000000523,6.60000000000025,0.016666666666666666,2.800000000002001,66.2068414069295,2023-07-27 00:33:18.100000+00:00,1.0,59202.008,-32400.108,0.899999999998613,2023-07-27 20:15:00.172000+00:00,139.379,139.382,37.5,375.0,98.40000000000089,-26.499999999998636,9125.045,141.885,-4.900000000000659,5.400000000000205,33.500000000000796,35.40000000000134,28.600000000000136,37.5,True,True,False,SL_FIRST,412.9999999999825,408.9999999999918,both
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-28T19:30:00+00:00|-1,2023H2,2023-07-28,-1.0,SHORT,asian_high,2023-07-28 19:15:00+00:00,2023-07-28 19:30:00+00:00,2023-07-30 22:30:00+00:00,14350.0,14351.0,14363.0,141.082,138.06,28.0,141.097,141.148,141.057,141.065,141.067,140.873,18.900000000001683,189.00000000001685,28.0,0.0,141.079,138.061,True,141.1,141.151,141.058,141.068,2023-07-28 19:15:01.674000+00:00,2023-07-28 19:29:59.962000+00:00,1295.0,-1.0,True,True,2023-07-28 19:30:01.089000+00:00,2023-07-30 22:30:00.445000+00:00,141.068,141.074,140.875,140.886,0.6000000000000227,1.099999999999568,18.20000000000164,182.0000000000164,20.90000000000032,-14.599999999998658,183084.07,5397.06,183599.356,0.0,302.19999999999914,6.60000000000025,1.6999999999995907,3.2000000000010687,5.099999999998772,2023-07-28 19:30:00+00:00,2023-07-30 22:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-707.0,27601.0,1.0,False,True,0.0,1.0,RAW|2023-07-28|2023-07-28T19:15:00Z|-1,2023-07-28,2023H2,2023-07,-1.0,SHORT,NEW_YORK,2023-07-28 19:15:00+00:00,2023-07-28 19:30:00+00:00,2023-07-28 22:30:00+00:00,141.079,138.061,301.80000000000007,7.200000000000273,0.023856858846919387,141.1,141.151,141.058,141.068,2023-07-28 19:15:01.674000+00:00,7.200000000000273,2023-07-28 19:30:00+00:00,2023-07-28 19:24:29.001000+00:00,567.327,9.374,2.0,True,2023-07-28 19:30:01.089000+00:00,141.068,141.074,10.599999999999454,15.800000000001546,1.4333333333333333,5.299999999999727,473.6249475254004,2023-07-28 03:36:48.134000+00:00,1.0,56293.54,-40501.674,0.6000000000000227,2023-07-30 21:00:20.018000+00:00,140.921,140.957,11.100000000001842,111.00000000001842,11.100000000001842,-14.599999999998658,178218.929,5397.06,0.40000000000190994,-1.4999999999986358,-2.2999999999996135,-6.699999999997885,11.100000000001842,11.100000000001842,False,False,True,TP_ONLY,105.00000000001819,99.00000000001796,both
,,,,,,2023-07-31 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAW|2023-07-31|2023-07-31T07:30:00Z|-1,2023-07-31,2023H2,2023-07,-1.0,SHORT,LONDON,2023-07-31 07:30:00+00:00,2023-07-31 07:45:00+00:00,2023-07-31 10:45:00+00:00,142.167,140.689,147.80000000000086,5.19999999999925,0.035182679296341134,142.006,142.219,142.006,142.164,2023-07-31 07:37:44.709000+00:00,5.19999999999925,2023-07-31 07:45:00+00:00,2023-07-31 07:37:44.920000+00:00,0.211,20.026,11.0,True,2023-07-31 07:45:00.016000+00:00,142.163,142.171,15.099999999998204,21.399999999999864,3.75,12.09999999999809,21.74611565281396,2023-07-31 06:51:31.517000+00:00,1.0,2773.192,1335.291,0.7999999999981355,2023-07-31 10:45:00.207000+00:00,142.453,142.461,-29.800000000000182,-298.0000000000018,8.100000000001728,-33.69999999999891,227.314,4039.548,6.200000000001182,-1.4999999999986358,-0.49999999999954525,-28.69999999999777,-11.299999999999955,-29.800000000000182,False,False,True,SL_ONLY,-300.00000000001137,-293.00000000000637,right_only
2023H2|F_ASIAN_RANGE_SWEEP|2023-07-31T08:15:00+00:00|-1,2023H2,2023-07-31,-1.0,SHORT,asian_high,2023-07-31 08:00:00+00:00,2023-07-31 08:15:00+00:00,2023-07-31 11:15:00+00:00,14401.0,14402.0,14414.0,142.164,140.688,28.0,142.17,142.197,142.097,142.163,142.163,142.211,-5.300000000000182,-53.00000000000182,28.0,0.0,142.167,140.689,True,142.173,142.196,142.096,142.164,2023-07-31 08:00:00.102000+00:00,2023-07-31 08:14:59.852000+00:00,2499.0,-1.0,True,True,2023-07-31 08:15:00.094000+00:00,2023-07-31 11:15:04.941000+00:00,142.163,142.168,142.211,142.217,0.4999999999995452,0.6000000000000227,-5.400000000000205,-54.000000000002046,4.800000000000182,-33.69999999999891,126.108,2239.47,10804.847,0.0,147.5999999999999,3.300000000001546,0.0999999999976353,0.699999999997658,2.7000000000015234,2023-07-31 08:15:00+00:00,2023-07-31 11:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,1037.0,27019.0,6.0,True,True,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
